embedding,repeat,status,condition_number,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
y_y_y,3,ok,3.44652416507327,0.044829229928447546,0.004763063159681816,0.037379291340042586,0.045416243948170475,0.06139965561703818,0.06558963316880637,0.16874083492421532,0.08608985313094358,5000,0
y_y_y,4,ok,3.44652416507327,0.045568171863954135,0.005113792424990198,0.0359691829897493,0.04616085473265668,0.06240486277879054,0.06555280424556109,0.1679124641966003,0.08523118149618654,5000,0
y_y_y,5,ok,3.44652416507327,0.04463239457100625,0.004748152915649778,0.03541003921832903,0.045234669632836774,0.06108171047306115,0.06560534137457585,0.16546803519215814,0.08510107555002117,5000,0
y_y_y,6,ok,3.44652416507327,0.0452246372245844,0.005203632033372989,0.03659204634077438,0.04580426075933357,0.06199257097920315,0.06573964276103805,0.1678373896487228,0.08550712592798922,5000,0
y_y_y,7,ok,3.44652416507327,0.04466984334381104,0.005134074200162027,0.03597118622199559,0.04524710665944904,0.06124343440042908,0.06510665942569774,0.16561310934631338,0.08451339509542985,5000,0
y_y_y,8,ok,3.44652416507327,0.045673809060754,0.005275192547132273,0.036794316892049025,0.04624718611372982,0.06247729464367436,0.06542283439562473,0.1666699284058876,0.08596887872273667,5000,0
y_y_y,9,ok,3.44652416507327,0.044718100816818825,0.00467053400536929,0.035406036635681565,0.0452530102315858,0.061280478222044056,0.06547718070046184,0.16541612156747226,0.08450395854278597,5000,0
y_y_y,10,ok,3.44652416507327,0.04486537655469715,0.004776993710413045,0.036252649714126985,0.04549235173072604,0.06144233112648669,0.06596707051203675,0.16620438954348377,0.08550108321745349,5000,0
y_y_y,11,ok,3.44652416507327,0.04520036555614235,0.00505702013409395,0.038573995904055074,0.045831256660176393,0.06207592977397904,0.06587754797152813,0.1685350906519951,0.086666662988127,5000,0
y_y_y,12,ok,3.44652416507327,0.04523589371226618,0.005134646227388824,0.03741932232583616,0.04582667083209089,0.061956907849278174,0.06559292310596888,0.1692959316816244,0.08613199446997424,5000,0
y_y_y,13,ok,3.44652416507327,0.04555313286525394,0.0054528490483166095,0.037217179532442086,0.04620805719166007,0.06237840651406632,0.06517002702192022,0.16934945379749083,0.0864492830193791,5000,0
y_y_y,14,ok,3.44652416507327,0.045494773747144335,0.005068355602916054,0.037452990126395413,0.04608830103641293,0.06227184505154733,0.06575098326504918,0.1667698337911525,0.08597886194155942,5000,0
y_y_y,15,ok,3.44652416507327,0.04492008233262637,0.004892002458425999,0.037078966358144234,0.04548423876194812,0.06157306036095888,0.06576913164638731,0.1662447150872645,0.08570174897081224,5000,0
y_y_y,16,ok,3.44652416507327,0.04525772776085179,0.005208599738041918,0.03708055481383878,0.04591210583000116,0.061940815693116644,0.06509055802183689,0.16705570176070494,0.0856857662676808,5000,0
y_y_y,17,ok,3.44652416507327,0.045376304531715234,0.004954117696481805,0.03579298062270085,0.04595393688924082,0.06211896618525791,0.06581477142036615,0.16670069631259085,0.08538370281968358,5000,0
y_y_y,18,ok,3.44652416507327,0.045563781829057674,0.004861816394248325,0.03761726426235294,0.04608373047301536,0.06244763122630741,0.0654869578964831,0.16971207960742543,0.08646733231396568,5000,0
